customer_id,driver_age,region,tenure_years,prior_claims
C102586,23,Montreal,7.2,0
C102587,33,Calgary,2.1,0
C102588,41,Toronto,11.6,1
C102589,49,Halifax,8.7,0
C102590,46,Montreal,9.5,0
C102591,42,Vancouver,15.7,0
C102592,29,Vancouver,7.7,0
C102593,51,Montreal,8.7,0
C102594,52,Calgary,12.0,0
C102595,60,Toronto,8.8,0
C102596,27,Toronto,7.6,0
C102597,38,Toronto,3.8,1
C102598,35,Vancouver,0.9,0
C102599,27,Halifax,1.2,0
C102600,38,Toronto,0.5,0
C102601,29,Ottawa,7.8,0
C102602,26,Ottawa,1.9,1
C102603,56,Toronto,10.6,0
C102604,35,Toronto,1.5,1
C102605,32,Montreal,0.3,1
C102606,67,Toronto,4.8,0
C102607,53,Calgary,7.4,1
C102608,22,Vancouver,2.1,0
C102609,49,Montreal,4.3,1
C102610,49,Calgary,0.1,1
C102611,38,Montreal,0.6,0
C102612,37,Ottawa,1.8,0
C102613,24,Calgary,4.8,1
C102614,90,Montreal,0.1,0
C102615,38,Vancouver,0.1,0
C102616,48,Toronto,11.1,1
C102617,39,Halifax,7.2,1
C102618,32,Montreal,1.7,0
C102619,58,Halifax,3.3,1
C102620,44,Halifax,8.2,0
C102621,38,Vancouver,12.9,0
C102622,47,Calgary,2.6,0
C102623,40,Vancouver,9.9,2
C102624,82,Toronto,0.7,2
C102625,57,Halifax,2.0,1
C102626,51,Montreal,6.6,1
C102627,25,Halifax,6.9,0
C102628,51,Calgary,5.9,0
C102629,51,Toronto,31.2,0
C102630,29,Montreal,3.2,0
C102631,25,Toronto,0.3,0
C102632,56,Toronto,0.6,0
C102633,59,Calgary,10.4,2
C102634,33,Toronto,9.9,0
C102635,33,Halifax,6.3,0
C102636,44,Montreal,0.3,0
C102637,35,Vancouver,9.1,0
C102638,25,Montreal,6.5,0
C102639,29,Toronto,3.9,0
C102640,47,Vancouver,9.4,0
C102641,30,Montreal,1.2,1
C102642,60,Vancouver,8.8,0
C102643,50,Vancouver,2.9,0
C102644,48,Toronto,0.6,0
C102645,44,Montreal,11.6,1
C102646,32,Montreal,4.0,0
C102647,53,Toronto,4.0,0
C102648,31,Ottawa,1.0,0
C102649,62,Toronto,3.7,0
C102650,76,Montreal,2.5,1
C102651,44,Vancouver,5.0,0
C102652,71,Montreal,13.3,2
C102653,29,Halifax,2.7,0
C102654,51,Ottawa,5.5,1
C102655,41,Calgary,8.8,0
C102656,56,Vancouver,1.2,0
C102657,22,Montreal,1.0,0
C102658,55,Toronto,11.8,0
C102659,33,Ottawa,34.7,0
C102660,42,Montreal,10.4,1
C102661,90,Montreal,6.0,0
C102662,51,Vancouver,0.0,0
C102663,49,Calgary,2.4,0
C102664,47,Vancouver,0.7,0
C102665,65,Toronto,12.1,0
C102666,57,Halifax,6.4,0
C102667,47,Toronto,13.6,0
C102668,45,Halifax,1.3,0
C102669,44,Montreal,4.8,0
C102670,41,Halifax,3.0,0
C102671,27,Halifax,0.6,0
C102672,51,Montreal,4.4,0
C102673,34,Ottawa,9.0,0
C102674,39,Toronto,5.4,1
C102675,59,Toronto,13.7,0
C102676,41,Montreal,4.5,0
C102677,40,Vancouver,1.5,0
C102678,44,Toronto,0.7,0
C102679,37,Vancouver,5.4,0
C102680,90,Halifax,1.3,1
C102681,85,Ottawa,12.6,1
C102682,84,Toronto,14.9,0
C102683,47,Vancouver,6.6,0
C102684,33,Toronto,4.3,0
C102685,60,Montreal,0.1,1
C102686,37,Halifax,0.1,0
C102687,62,Halifax,8.5,0
C102688,33,Toronto,4.6,0
C102689,49,Toronto,7.9,0
C102690,66,Montreal,0.2,1
C102691,38,Montreal,0.9,0
C102692,38,Toronto,9.7,0
C102693,25,Toronto,4.2,0
C102694,33,Montreal,5.5,0
C102695,47,Toronto,8.5,0
C102696,50,Ottawa,1.8,0
C102697,53,Calgary,1.5,2
C102698,23,Vancouver,3.6,1
C102699,37,Montreal,0.3,0
C102700,26,Ottawa,18.4,0
C102701,46,Toronto,4.3,0
C102702,24,Halifax,0.3,0
C102703,28,Toronto,1.8,1
C102704,57,Halifax,6.7,1
C102705,34,Toronto,5.5,0
C102706,71,Ottawa,4.6,1
C102707,53,Toronto,20.7,0
C102708,38,Ottawa,0.3,0
C102709,61,Vancouver,8.6,1
C102710,39,Toronto,0.3,1
C102711,55,Ottawa,1.6,0
C102712,32,Toronto,3.5,1
C102713,62,Vancouver,3.9,0
C102714,25,Montreal,6.0,0
C102715,28,Calgary,2.9,0
C102716,30,Ottawa,0.6,0
C102717,34,Montreal,5.8,0
C102718,47,Calgary,3.1,0
C102719,42,Halifax,6.4,0
C102720,56,Calgary,6.3,1
C102721,66,Montreal,2.1,0
C102722,24,Montreal,6.2,0
C102723,70,Toronto,3.0,0
C102724,39,Montreal,13.5,0
C102725,83,Toronto,4.7,0
C102726,32,Ottawa,2.3,0
C102727,23,Vancouver,1.3,0
C102728,53,Vancouver,0.4,0
C102729,52,Toronto,1.3,0
C102730,28,Toronto,1.0,1
C102731,29,Ottawa,3.4,0
C102732,57,Vancouver,0.2,0
C102733,48,Halifax,0.0,0
C102734,37,Vancouver,1.1,0
C102735,50,Toronto,5.6,0
C102736,46,Calgary,10.3,0
C102737,30,Calgary,1.6,0
C102738,59,Toronto,1.4,0
C102739,54,Calgary,4.8,0
C102740,42,Toronto,3.6,0
C102741,57,Toronto,13.7,0
C102742,88,Toronto,4.6,0
C102743,29,Vancouver,3.4,1
C102744,38,Calgary,5.5,0
C102745,39,Toronto,2.0,0
C102746,57,Ottawa,7.5,1
C102747,33,Ottawa,9.4,0
C102748,56,Montreal,0.3,0
C102749,35,Toronto,5.4,0
C102750,28,Montreal,8.4,1
C102751,43,Toronto,0.7,0
C102752,34,Halifax,0.9,0
C102753,45,Ottawa,5.6,0
C102754,49,Toronto,6.0,0
C102755,25,Vancouver,4.5,1
C102756,36,Montreal,12.1,0
C102757,43,Toronto,0.1,1
C102758,58,Montreal,2.9,0
C102759,55,Toronto,1.9,0
C102760,31,Toronto,2.5,1
C102761,39,Montreal,5.4,0
C102762,50,Montreal,2.7,0
C102763,38,Montreal,8.2,1
C102764,32,Vancouver,5.2,0
C102765,41,Montreal,1.0,0
C102766,48,Vancouver,0.7,0
C102767,30,Montreal,1.4,0
C102768,52,Halifax,0.9,0
C102769,44,Toronto,2.6,0
C102770,53,Vancouver,1.8,1
C102771,41,Toronto,2.3,0
C102772,82,Montreal,4.3,1
C102773,48,Vancouver,0.6,1
C102774,55,Calgary,0.8,1
C102775,52,Halifax,1.3,0
C102776,39,Vancouver,11.6,0
C102777,46,Toronto,2.2,1
C102778,34,Ottawa,2.8,0
C102779,79,Toronto,15.6,0
C102780,50,Vancouver,1.9,1
C102781,31,Ottawa,3.4,0
C102782,71,Montreal,10.7,0
C102783,40,Vancouver,10.1,0
C102784,59,Toronto,14.0,0
C102785,24,Toronto,1.7,0
C102786,65,Halifax,2.0,1
C102787,49,Toronto,1.0,0
C102788,31,Montreal,2.5,0
C102789,49,Vancouver,4.3,0
C102790,75,Montreal,8.5,1
C102791,34,Toronto,15.3,0
C102792,34,Toronto,4.6,0
C102793,39,Vancouver,1.1,1
C102794,43,Montreal,11.5,1
C102795,60,Ottawa,4.1,0
C102796,50,Montreal,0.2,0
C102797,39,Halifax,8.1,0
C102798,47,Montreal,5.2,0
C102799,81,Montreal,7.3,0
C102800,54,Halifax,0.2,1
C102801,40,Ottawa,3.8,1
C102802,39,Montreal,5.4,0
C102803,46,Montreal,2.9,0
C102804,60,Ottawa,0.1,0
C102805,32,Toronto,7.5,0
C102806,57,Montreal,1.9,0
C102807,40,Vancouver,8.5,2
C102808,42,Ottawa,8.6,0
C102809,90,Vancouver,1.8,0
C102810,54,Vancouver,3.1,3
C102811,35,Halifax,12.3,1
C102812,49,Toronto,5.4,0
C102813,61,Ottawa,5.1,0
C102814,54,Toronto,0.8,0
C102815,22,Calgary,3.5,1
C102816,42,Vancouver,9.3,1
C102817,50,Montreal,0.9,0
C102818,48,Vancouver,1.3,1
C102819,36,Ottawa,3.4,0
C102820,55,Montreal,2.9,0
C102821,65,Toronto,0.3,2
C102822,25,Toronto,16.9,1
C102823,24,Vancouver,1.2,0
C102824,49,Calgary,5.0,0
C102825,57,Montreal,4.5,0
C102826,34,Toronto,4.6,1
C102827,22,Calgary,15.2,1
C102828,42,Montreal,21.2,0
C102829,49,Toronto,6.5,0
C102830,38,Montreal,1.1,0
C102831,62,Vancouver,8.2,0
C102832,47,Halifax,1.2,0
C102833,33,Vancouver,3.7,1
C102834,34,Toronto,2.1,1
C102835,42,Ottawa,0.5,2
C102836,37,Montreal,2.5,0
C102837,24,Halifax,0.6,2
C102838,46,Montreal,0.0,0
C102839,34,Halifax,0.4,1
C102840,36,Ottawa,3.8,0
C102841,29,Ottawa,2.5,0
C102842,76,Toronto,1.2,0
C102843,53,Ottawa,12.0,0
C102844,85,Calgary,0.3,0
C102845,38,Montreal,12.3,0
C102846,54,Vancouver,12.6,0
C102847,46,Vancouver,3.0,0
C102848,33,Halifax,0.2,0
C102849,38,Ottawa,13.0,0
C102850,53,Montreal,11.6,1
C102851,29,Calgary,1.6,0
C102852,62,Toronto,1.4,2
C102853,45,Montreal,2.8,0
C102854,59,Ottawa,0.2,0
C102855,49,Vancouver,0.9,0
C102856,25,Ottawa,15.0,2
C102857,42,Vancouver,2.9,0
C102858,63,Montreal,4.7,2
C102859,44,Calgary,2.9,0
C102860,42,Toronto,0.4,1
C102861,44,Halifax,3.1,0
C102862,23,Halifax,0.4,0
C102863,66,Halifax,5.7,0
C102864,21,Halifax,20.9,0
C102865,72,Vancouver,2.0,0
C102866,37,Vancouver,0.9,0
C102867,50,Ottawa,4.5,0
C102868,23,Montreal,12.4,0
C102869,57,Ottawa,2.2,2
C102870,53,Toronto,12.1,0
C102871,51,Ottawa,0.3,0
C102872,23,Vancouver,25.7,0
C102873,32,Ottawa,3.0,0
C102874,49,Vancouver,5.5,1
C102875,65,Vancouver,7.5,1
C102876,30,Halifax,2.1,0
C102877,31,Montreal,4.3,1
C102878,47,Toronto,6.8,0
C102879,90,Toronto,4.2,1
C102880,33,Vancouver,5.8,0
C102881,37,Vancouver,2.6,1
C102882,35,Vancouver,4.0,1
C102883,40,Toronto,1.5,0
C102884,67,Toronto,0.9,0
C102885,41,Halifax,16.1,0
C102886,90,Calgary,10.0,1
C102887,44,Toronto,16.4,0
C102888,70,Toronto,0.3,0
C102889,38,Toronto,19.9,0
C102890,27,Ottawa,2.8,0
C102891,41,Calgary,19.0,0
C102892,52,Vancouver,1.6,0
C102893,32,Calgary,0.1,0
C102894,65,Ottawa,4.3,1
C102895,35,Montreal,10.7,1
C102896,29,Montreal,4.6,0
C102897,90,Montreal,0.9,0
C102898,31,Halifax,1.3,0
C102899,35,Vancouver,0.9,1
C102900,55,Vancouver,9.4,0
C102901,37,Ottawa,4.5,1
C102902,29,Toronto,0.1,0
C102903,34,Montreal,2.3,0
C102904,87,Calgary,6.2,1
C102905,52,Halifax,2.7,0
C102906,57,Toronto,6.2,1
C102907,47,Montreal,4.7,0
C102908,50,Halifax,1.9,0
C102909,36,Calgary,1.1,0
C102910,44,Vancouver,6.5,0
C102911,22,Toronto,6.8,0
C102912,61,Toronto,23.8,0
C102913,36,Montreal,1.8,0
C102914,28,Toronto,20.9,0
C102915,45,Ottawa,2.2,0
C102916,39,Calgary,5.0,1
C102917,60,Ottawa,0.1,0
C102918,41,Toronto,16.2,0
C102919,34,Montreal,0.4,0
C102920,42,Ottawa,0.9,0
C102921,74,Toronto,5.3,1
C102922,61,Toronto,5.4,1
C102923,52,Montreal,9.5,1
C102924,62,Toronto,3.4,0
C102925,54,Toronto,3.9,0
C102926,31,Montreal,27.8,1
C102927,57,Ottawa,3.3,1
C102928,65,Toronto,5.5,1
C102929,67,Vancouver,12.1,0
C102930,29,Vancouver,12.0,0
C102931,35,Vancouver,3.7,0
C102932,33,Vancouver,4.6,0
C102933,37,Toronto,2.4,0
C102934,50,Toronto,2.9,0
C102935,45,Vancouver,16.2,0
C102936,45,Halifax,4.6,0
C102937,27,Montreal,8.8,0
C102938,35,Montreal,0.3,0
C102939,69,Halifax,0.9,1
C102940,65,Ottawa,1.5,1
C102941,41,Ottawa,3.1,0
C102942,57,Vancouver,0.5,0
C102943,48,Halifax,0.6,0
C102944,60,Vancouver,4.2,0
C102945,58,Calgary,4.9,0
C102946,42,Ottawa,7.7,0
C102947,52,Montreal,14.8,0
C102948,50,Halifax,4.8,1
C102949,43,Halifax,6.9,0
C102950,39,Vancouver,14.1,0
C102951,82,Toronto,2.0,0
C102952,43,Ottawa,5.6,1
C102953,55,Montreal,3.7,0
C102954,79,Vancouver,0.7,1
C102955,52,Toronto,1.1,0
C102956,51,Ottawa,1.5,0
C102957,43,Halifax,1.1,0
C102958,50,Toronto,17.0,0
C102959,38,Calgary,1.1,0
C102960,90,Ottawa,6.7,0
C102961,27,Toronto,0.6,0
C102962,40,Toronto,12.6,1
C102963,53,Montreal,12.9,0
C102964,51,Ottawa,18.0,1
C102965,38,Vancouver,7.1,0
C102966,24,Toronto,4.0,1
C102967,28,Toronto,12.3,0
C102968,46,Montreal,10.7,1
C102969,23,Toronto,3.9,0
C102970,54,Vancouver,4.2,1
C102971,68,Toronto,6.2,0
C102972,58,Ottawa,0.7,3
C102973,63,Calgary,0.9,1
C102974,23,Ottawa,1.4,0
C102975,39,Toronto,0.5,0
C102976,30,Vancouver,8.7,0
C102977,25,Ottawa,7.7,0
C102978,36,Vancouver,1.2,1
C102979,78,Toronto,1.4,0
C102980,88,Toronto,13.9,0
C102981,31,Vancouver,6.4,0
C102982,44,Vancouver,0.4,0
C102983,50,Halifax,2.2,1
C102984,39,Ottawa,5.4,0
C102985,70,Calgary,7.8,0
C102986,36,Halifax,3.8,0
C102987,34,Calgary,1.4,0
C102988,32,Toronto,1.0,0
C102989,39,Toronto,4.6,0
C102990,20,Ottawa,14.7,0
C102991,39,Montreal,4.0,0
C102992,45,Halifax,6.0,0
C102993,46,Toronto,0.3,0
C102994,29,Toronto,4.6,0
C102995,46,Ottawa,3.0,0
C102996,45,Ottawa,0.4,0
C102997,46,Ottawa,1.9,0
C102998,59,Toronto,4.7,0
C102999,29,Montreal,16.3,1
C103000,39,Calgary,1.0,1
C103001,24,Halifax,3.5,2
C103002,56,Toronto,2.2,0
C103003,30,Vancouver,2.1,0
C103004,63,Toronto,5.7,0
C103005,64,Calgary,24.8,1
C103006,40,Toronto,4.4,1
C103007,40,Halifax,7.9,0
C103008,26,Toronto,1.6,0
C103009,43,Calgary,1.7,1
C103010,59,Ottawa,0.4,1
C103011,48,Toronto,2.3,0
C103012,74,Toronto,28.1,0
C103013,37,Vancouver,10.7,0
C103014,37,Vancouver,6.3,0
C103015,31,Calgary,0.8,1
C103016,90,Vancouver,3.7,1
C103017,26,Toronto,8.1,2
C103018,57,Halifax,3.8,0
C103019,59,Toronto,2.3,0
C103020,58,Vancouver,8.0,0
C103021,32,Halifax,10.0,0
C103022,40,Halifax,4.0,1
C103023,53,Toronto,0.9,1
C103024,34,Toronto,9.8,1
C103025,38,Vancouver,2.9,0
C103026,34,Montreal,6.5,1
C103027,44,Calgary,8.6,1
C103028,43,Vancouver,1.8,1
C103029,80,Montreal,3.7,1
C103030,54,Montreal,0.6,0
C103031,28,Calgary,4.2,0
C103032,28,Ottawa,2.9,0
C103033,57,Montreal,12.7,0
C103034,43,Toronto,20.1,0
C103035,90,Montreal,1.4,1
C103036,90,Vancouver,4.4,0
C103037,31,Calgary,9.4,0
C103038,48,Ottawa,3.4,0
C103039,28,Halifax,16.3,2
C103040,57,Vancouver,8.2,1
C103041,85,Halifax,2.8,0
C103042,46,Montreal,3.7,0
C103043,37,Vancouver,1.3,0
C103044,50,Vancouver,0.1,1
C103045,62,Ottawa,2.2,0
C103046,62,Ottawa,8.5,0
C103047,37,Montreal,2.5,0
C103048,34,Halifax,3.6,0
C103049,47,Halifax,1.0,0
C103050,38,Halifax,0.3,1
C103051,70,Montreal,8.7,0
C103052,38,Halifax,2.4,0
C103053,44,Ottawa,2.3,3
C103054,50,Calgary,1.1,0
C103055,26,Montreal,0.2,1
C103056,35,Ottawa,3.9,0
C103057,90,Ottawa,11.0,1
C103058,61,Vancouver,4.5,0
C103059,37,Halifax,7.6,0
C103060,57,Toronto,8.8,0
C103061,69,Calgary,1.6,1
C103062,40,Montreal,4.4,0
C103063,59,Montreal,2.9,0
C103064,56,Montreal,10.7,0
C103065,28,Montreal,12.0,1
C103066,40,Montreal,7.7,0
C103067,81,Toronto,13.9,0
C103068,90,Toronto,2.5,0
C103069,61,Calgary,4.1,0
C103070,34,Montreal,2.3,2
C103071,22,Toronto,8.7,1
C103072,33,Toronto,0.1,1
C103073,27,Toronto,0.8,1
C103074,83,Toronto,6.1,0
C103075,24,Halifax,1.5,1
C103076,29,Vancouver,0.8,0
C103077,47,Montreal,15.4,0
C103078,43,Vancouver,5.1,0
C103079,79,Toronto,0.0,1
C103080,54,Calgary,9.7,0
C103081,41,Halifax,5.7,0
C103082,70,Toronto,0.5,1
C103083,37,Toronto,6.4,1
C103084,82,Vancouver,2.1,1
C103085,31,Toronto,4.3,1
C103086,42,Toronto,5.8,0
C103087,22,Calgary,1.4,0
C103088,62,Vancouver,7.1,1
C103089,46,Toronto,1.7,0
C103090,82,Ottawa,5.3,0
C103091,39,Toronto,6.5,1
C103092,26,Montreal,0.9,0
C103093,52,Calgary,2.8,0
C103094,35,Vancouver,0.1,0
C103095,58,Vancouver,5.2,0
C103096,32,Calgary,1.5,0
C103097,75,Calgary,9.8,1
C103098,44,Ottawa,7.6,0
C103099,41,Vancouver,0.9,0
C103100,73,Montreal,11.9,0
C103101,63,Ottawa,3.2,0
C103102,33,Toronto,0.5,0
C103103,62,Calgary,0.3,1
C103104,56,Montreal,5.7,3
C103105,42,Vancouver,4.9,0
C103106,60,Calgary,0.7,2
C103107,75,Vancouver,2.2,2
C103108,42,Toronto,0.5,0
C103109,42,Montreal,0.9,0
C103110,41,Ottawa,10.2,1
C103111,33,Halifax,9.5,1
C103112,42,Montreal,11.6,0
C103113,40,Toronto,6.8,1
C103114,39,Montreal,1.9,0
C103115,39,Vancouver,1.3,1
C103116,29,Toronto,1.0,1
C103117,65,Ottawa,10.3,0
C103118,35,Vancouver,0.7,0
C103119,77,Montreal,3.8,0
C103120,31,Montreal,2.0,0
C103121,85,Toronto,0.5,0
C103122,38,Vancouver,8.7,0
C103123,62,Montreal,5.2,0
C103124,46,Montreal,12.2,2
C103125,28,Calgary,4.8,1
C103126,28,Montreal,12.5,0
C103127,34,Vancouver,2.8,0
C103128,37,Halifax,1.3,1
C103129,43,Montreal,2.0,0
C103130,49,Montreal,1.5,0
C103131,41,Ottawa,14.4,0
C103132,48,Montreal,4.7,0
C103133,52,Montreal,4.5,0
C103134,40,Ottawa,7.9,1
C103135,56,Vancouver,0.8,0
C103136,61,Halifax,1.8,1
C103137,52,Montreal,0.7,1
C103138,53,Montreal,2.2,0
C103139,47,Toronto,0.3,2
C103140,68,Toronto,17.0,0
C103141,43,Vancouver,4.8,0
C103142,34,Toronto,7.8,0
C103143,44,Montreal,28.3,1
C103144,28,Montreal,1.6,0
C103145,27,Toronto,1.6,0
C103146,61,Montreal,3.4,0
C103147,77,Calgary,4.1,1
C103148,38,Montreal,2.3,0
C103149,62,Ottawa,1.8,0
C103150,24,Toronto,0.3,0
C103151,23,Toronto,4.1,0
C103152,52,Halifax,11.8,0
C103153,43,Halifax,0.9,0
C103154,83,Montreal,8.6,1
C103155,41,Montreal,5.5,1
C103156,30,Ottawa,0.1,0
C103157,26,Vancouver,5.2,0
C103158,44,Toronto,20.7,1
C103159,47,Toronto,9.8,0
C103160,40,Toronto,1.2,0
C103161,62,Ottawa,4.7,0
C103162,74,Vancouver,2.7,0
C103163,38,Montreal,0.2,1
C103164,24,Toronto,3.4,1
C103165,49,Toronto,7.5,0
C103166,68,Calgary,8.9,0
C103167,38,Halifax,2.0,1
C103168,53,Vancouver,1.1,0
C103169,29,Ottawa,1.1,0
C103170,48,Montreal,15.6,0
C103171,54,Vancouver,6.9,1
C103172,49,Montreal,12.1,0
C103173,90,Toronto,1.3,0
C103174,77,Vancouver,2.8,0
C103175,57,Ottawa,0.4,0
C103176,66,Toronto,0.2,0
C103177,48,Montreal,7.9,0
C103178,42,Ottawa,0.1,1
C103179,37,Ottawa,1.1,0
C103180,29,Vancouver,0.6,1
C103181,79,Toronto,2.7,0
C103182,90,Ottawa,5.3,1
C103183,44,Toronto,15.9,0
C103184,44,Montreal,1.0,1
C103185,55,Toronto,4.2,0
C103186,41,Montreal,1.5,0
C103187,30,Vancouver,6.9,0
C103188,27,Ottawa,1.0,0
C103189,90,Montreal,0.1,1
C103190,25,Halifax,1.2,0
C103191,49,Vancouver,2.0,0
C103192,26,Vancouver,0.5,0
C103193,42,Toronto,1.7,1
C103194,38,Toronto,12.5,0
C103195,27,Vancouver,2.3,0
C103196,56,Calgary,3.9,0
C103197,29,Toronto,2.2,0
C103198,26,Vancouver,0.3,0
C103199,58,Montreal,2.9,0
C103200,38,Montreal,2.2,0
C103201,33,Toronto,21.4,0
C103202,60,Toronto,6.7,0
C103203,29,Montreal,0.8,0
C103204,24,Ottawa,0.5,0
C103205,71,Ottawa,1.3,1
C103206,87,Toronto,4.9,0
C103207,41,Toronto,0.6,1
C103208,19,Vancouver,2.3,0
C103209,41,Montreal,2.0,0
C103210,61,Ottawa,2.3,0
C103211,68,Vancouver,1.2,0
C103212,30,Ottawa,1.0,1
C103213,39,Toronto,2.7,0
C103214,48,Halifax,0.0,0
C103215,60,Ottawa,6.1,1
C103216,57,Calgary,1.2,1
C103217,53,Halifax,2.1,2
C103218,68,Montreal,4.5,2
C103219,42,Toronto,0.9,0
C103220,79,Vancouver,4.7,0
C103221,35,Ottawa,0.8,1
C103222,57,Ottawa,16.2,0
C103223,37,Vancouver,4.2,0
C103224,41,Calgary,6.1,1
C103225,44,Toronto,5.6,0
C103226,36,Toronto,3.8,0
C103227,69,Vancouver,8.2,1
C103228,38,Montreal,0.1,0
C103229,43,Toronto,5.0,1
C103230,54,Ottawa,10.5,0
C103231,90,Vancouver,11.1,0
C103232,55,Vancouver,5.0,0
C103233,45,Toronto,2.0,0
C103234,23,Toronto,2.5,1
C103235,41,Calgary,2.2,0
C103236,34,Ottawa,7.9,0
C103237,39,Toronto,0.6,0
C103238,37,Ottawa,7.6,0
C103239,54,Ottawa,1.9,0
C103240,41,Ottawa,4.0,1
C103241,31,Vancouver,1.8,0
C103242,62,Montreal,6.5,0
C103243,28,Ottawa,10.9,0
C103244,44,Montreal,3.7,0
C103245,41,Toronto,8.6,0
C103246,50,Montreal,2.0,1
C103247,68,Montreal,2.8,1
C103248,90,Vancouver,3.1,0
C103249,45,Halifax,2.6,0
C103250,34,Montreal,6.1,0
C103251,33,Montreal,6.3,0
C103252,33,Halifax,4.3,0
C103253,49,Toronto,12.1,0
C103254,22,Toronto,8.6,0
C103255,28,Ottawa,0.5,0
C103256,49,Halifax,7.5,2
C103257,64,Calgary,2.9,0
C103258,64,Montreal,9.9,0
C103259,45,Vancouver,0.0,2
C103260,60,Ottawa,1.2,0
C103261,69,Halifax,5.2,0
C103262,37,Toronto,4.1,0
C103263,66,Ottawa,5.9,0
C103264,25,Vancouver,3.4,0
C103265,27,Toronto,9.6,0
C103266,38,Toronto,0.4,0
C103267,24,Toronto,12.2,1
C103268,55,Halifax,13.2,0
C103269,35,Montreal,2.9,1
C103270,41,Calgary,1.5,0
C103271,42,Toronto,20.1,0
C103272,38,Ottawa,4.3,0
C103273,33,Vancouver,10.8,0
C103274,54,Halifax,0.6,0
C103275,35,Vancouver,0.4,1
C103276,42,Ottawa,0.6,0
C103277,50,Vancouver,16.3,0
C103278,69,Vancouver,11.0,0
C103279,66,Halifax,10.0,1
C103280,36,Vancouver,5.7,0
C103281,32,Halifax,2.2,0
C103282,75,Toronto,5.1,1
C103283,35,Calgary,3.5,0
C103284,53,Halifax,9.9,0
C103285,24,Halifax,1.4,0
C103286,22,Vancouver,2.2,0
C103287,45,Montreal,1.7,0
C103288,40,Ottawa,1.9,0
C103289,58,Montreal,0.0,0
C103290,33,Halifax,1.7,0
C103291,49,Toronto,2.8,0
C103292,57,Toronto,9.6,2
C103293,33,Ottawa,4.8,0
C103294,38,Montreal,2.3,0
C103295,29,Montreal,8.8,1
C103296,59,Montreal,3.6,0
C103297,54,Halifax,4.0,0
C103298,55,Vancouver,6.7,0
C103299,40,Halifax,3.4,0
C103300,53,Montreal,3.8,0
C103301,20,Montreal,2.6,0
C103302,41,Toronto,2.8,0
C103303,81,Montreal,2.0,1
C103304,43,Toronto,2.3,1
C103305,65,Toronto,2.1,1
C103306,40,Montreal,4.7,0
C103307,73,Calgary,4.4,1
C103308,32,Montreal,1.9,0
C103309,51,Vancouver,6.9,1
C103310,34,Montreal,6.9,0
C103311,48,Vancouver,2.6,2
C103312,35,Ottawa,2.5,1
C103313,43,Ottawa,4.1,0
C103314,37,Ottawa,11.7,0
C103315,56,Toronto,4.8,0
C103316,52,Montreal,0.1,0
C103317,34,Ottawa,2.5,0
C103318,33,Halifax,9.8,1
C103319,31,Vancouver,4.2,1
C103320,29,Vancouver,2.5,0
C103321,58,Ottawa,0.2,0
C103322,31,Halifax,0.0,0
C103323,49,Montreal,5.2,0
C103324,36,Toronto,3.5,0
C103325,64,Ottawa,2.3,1
C103326,90,Calgary,3.5,0
C103327,19,Toronto,1.5,0
C103328,32,Montreal,2.3,1
C103329,36,Vancouver,7.0,0
C103330,40,Calgary,12.0,2
C103331,39,Ottawa,4.0,2
C103332,27,Toronto,21.1,1
C103333,90,Toronto,11.8,1
C103334,40,Calgary,0.0,0
C103335,52,Toronto,0.8,1
C103336,53,Vancouver,2.9,1
C103337,26,Vancouver,4.8,0
C103338,38,Montreal,6.1,2
C103339,58,Ottawa,3.9,1
C103340,75,Toronto,3.2,0
C103341,38,Ottawa,0.8,2
C103342,27,Calgary,0.3,0
C103343,35,Vancouver,1.6,0
C103344,37,Ottawa,4.8,0
C103345,37,Toronto,0.7,1
C103346,31,Ottawa,1.8,0
C103347,26,Toronto,12.0,0
C103348,29,Halifax,3.1,1
C103349,35,Toronto,1.2,0
C103350,57,Vancouver,1.9,1
C103351,67,Toronto,7.8,0
C103352,45,Montreal,8.3,1
C103353,29,Toronto,2.6,0
C103354,35,Toronto,2.0,0
C103355,22,Toronto,6.5,0
C103356,76,Toronto,4.1,1
C103357,34,Calgary,8.3,0
C103358,50,Montreal,5.4,0
C103359,65,Toronto,2.4,0
C103360,85,Halifax,13.6,0
C103361,60,Calgary,0.9,0
C103362,37,Montreal,0.9,1
C103363,53,Montreal,4.6,0
C103364,84,Vancouver,0.8,0
C103365,33,Vancouver,7.3,0
C103366,26,Ottawa,11.5,0
C103367,31,Vancouver,2.0,0
C103368,51,Halifax,2.2,0
C103369,37,Calgary,1.0,0
C103370,42,Halifax,1.0,1
C103371,55,Vancouver,4.3,0
C103372,31,Calgary,0.2,0
C103373,41,Calgary,16.0,1
C103374,35,Calgary,2.6,0
C103375,82,Toronto,6.6,0
C103376,59,Toronto,2.1,0
C103377,37,Toronto,9.2,0
C103378,37,Montreal,15.9,1
C103379,87,Halifax,5.7,2
C103380,83,Calgary,1.4,1
C103381,51,Toronto,11.5,1
C103382,42,Montreal,3.9,1
C103383,27,Toronto,1.8,1
C103384,31,Ottawa,7.0,0
C103385,27,Halifax,1.2,0
C103386,66,Toronto,0.1,0
C103387,28,Montreal,4.6,0
C103388,36,Halifax,15.8,1
C103389,23,Calgary,2.6,2
C103390,25,Ottawa,4.6,1
C103391,56,Montreal,3.8,1
